ID,folder_name,video_name,thumbnailname,video_path,text_file_path,image_path,duration,practiceType,createdDate,createdBy,modifiedDate,modifiedBy,isNew,sas_video_path,sas_image_path,sas_text_path,GuidId,notification_msg,health_benefit,safety_cue,IsDeleted
67,Side bends with arms up,Side_bends_with_arms_up.mp4,Side_bends_with_arms_up_Thumbnail.png,exercise-videos/Side_bends_with_arms_up/Side_bends_with_arms_up.mp4,exercise-videos/Side_bends_with_arms_up/Side_bends_with_arms_up.txt,exercise-videos/Side_bends_with_arms_up/Side_bends_with_arms_up_Thumbnail.png,00:00:16,Beginner,2026-01-27 17:59:33,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Side_bends_with_arms_up/Side_bends_with_arms_up.mp4?se=2036-01-25T12%3A29%3A32Z&sp=r&sv=2026-02-06&sr=b&sig=tFOcnNtt%2B9/64GQ0Bmr%2B%2B6aXqSjqpAPRBK5i6oh2JG4%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Side_bends_with_arms_up/Side_bends_with_arms_up_Thumbnail.png?se=2036-01-25T12%3A29%3A32Z&sp=r&sv=2026-02-06&sr=b&sig=3fRjriFVXbC5/xuLOEBWjiHL8eqHEYNVks%2BUcteXhHM%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Side_bends_with_arms_up/Side_bends_with_arms_up.txt?se=2036-01-25T12%3A34%3A33Z&sp=r&sv=2026-02-06&sr=b&sig=3UJzWB2tpwi2A2kF0yEgaFbRPyNMJJR4p%2BbqR6iJ7wQ%3D,a4c9eb09-090c-f111-90e2-0ee5bce07997,Side Bends with Arms Up: Lengthen the side body with overhead reach—tap to begin.,Promotes general movement confidence and daily activity participation,Maintain a neutral spine and steady breathing throughout the movement,FALSE
68,Side-to-Side Hops,Side-to-Side_Hops.mp4,Side-to-Side_Hops_Thumbnail.png,exercise-videos/Side-to-Side_Hops/Side-to-Side_Hops.mp4,exercise-videos/Side-to-Side_Hops/Side-to-Side_Hops.txt,exercise-videos/Side-to-Side_Hops/Side-to-Side_Hops_Thumbnail.png,00:00:15,Beginner,2026-01-27 17:59:34,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Side-to-Side_Hops/Side-to-Side_Hops.mp4?se=2036-01-25T12%3A29%3A33Z&sp=r&sv=2026-02-06&sr=b&sig=wqgLj2vnJOl2U0lLWFn3y30f65N3KjZQ/hATAYJtrRE%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Side-to-Side_Hops/Side-to-Side_Hops_Thumbnail.png?se=2036-01-25T12%3A29%3A33Z&sp=r&sv=2026-02-06&sr=b&sig=AufmDTOJG%2BA3em7CnwubvAZJpDJQQn4n9jGmojhHjvk%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Side-to-Side_Hops/Side-to-Side_Hops.txt?se=2036-01-25T12%3A34%3A32Z&sp=r&sv=2026-02-06&sr=b&sig=CzWmbBN0zgjs%2B5UGDaqSPjpDROmEZ9EI5YHug6FQaFI%3D,a5c9eb09-090c-f111-90e2-0ee5bce07997,Side-to-Side Hops: Improve lateral agility and foot speed—tap to begin.,Improves lateral power and coordination with reduced joint impact,Land softly through midfoot and bend knees to absorb impact,FALSE
69,Single-leg stand,Single-leg_stand.mp4,Single-leg_stand_Thumbnail.png,exercise-videos/Single-leg_stand/Single-leg_stand.mp4,exercise-videos/Single-leg_stand/Single-leg_stand.txt,exercise-videos/Single-leg_stand/Single-leg_stand_Thumbnail.png,00:00:15,Beginner,2026-01-27 17:59:42,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Single-leg_stand/Single-leg_stand.mp4?se=2036-01-25T12%3A29%3A41Z&sp=r&sv=2026-02-06&sr=b&sig=Qhs5GL11sHwEhrz1MUL%2BcAlUy1WECWyoGTSJ0kT6edQ%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Single-leg_stand/Single-leg_stand_Thumbnail.png?se=2036-01-25T12%3A29%3A41Z&sp=r&sv=2026-02-06&sr=b&sig=SHkVxhtp2jInwpdxdcd9s8DGJMfwFjYGd3I/7kAwgdM%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Single-leg_stand/Single-leg_stand.txt?se=2036-01-25T12%3A34%3A31Z&sp=r&sv=2026-02-06&sr=b&sig=Sa8MTCsAQQq3quMYaKdptkXE/pDXFQng2kH7tRPwnH4%3D,a6c9eb09-090c-f111-90e2-0ee5bce07997,Single Leg Stand: Improve balance and ankle stability—tap to begin.,Enhances single leg balance and proprioceptive control,Keep standing knee slightly soft and hips level while engaging core,FALSE
70,Side-Lying Oblique Crunch,Side-Lying_Oblique_Crunch.mp4,Side-Lying_Oblique_Crunch_Thumbnail.png,exercise-videos/Side-Lying_Oblique_Crunch/Side-Lying_Oblique_Crunch.mp4,exercise-videos/Side-Lying_Oblique_Crunch/Side-Lying_Oblique_Crunch.txt,exercise-videos/Side-Lying_Oblique_Crunch/Side-Lying_Oblique_Crunch_Thumbnail.png,00:00:17,Beginner,2026-01-27 17:59:33,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Side-Lying_Oblique_Crunch/Side-Lying_Oblique_Crunch.mp4?se=2036-01-25T12%3A29%3A33Z&sp=r&sv=2026-02-06&sr=b&sig=iJcXLLdikRp1cF0hs0ctM0j3Fo8MNwWS2KOqJnfl4/4%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Side-Lying_Oblique_Crunch/Side-Lying_Oblique_Crunch_Thumbnail.png?se=2036-01-25T12%3A29%3A33Z&sp=r&sv=2026-02-06&sr=b&sig=BRw/G2Euwzb2TvyCABd6lbbzby9ExM4JprqBghCGcoE%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Side-Lying_Oblique_Crunch/Side-Lying_Oblique_Crunch.txt?se=2036-01-25T12%3A34%3A33Z&sp=r&sv=2026-02-06&sr=b&sig=4RmgKqV881C%2B/XE%2BiDiM6xij8FD2zcZ2ZeZuWntF3qU%3D,a7c9eb09-090c-f111-90e2-0ee5bce07997,Side-Lying Oblique Crunch: Target obliques in a supported position—tap to begin.,Maintains general fitness and movement variability,Control tempo and avoid collapsing through the torso by bracing the core,FALSE
71,Standing Banded Row,Standing_Banded_Row.mp4,Standing_Banded_Row_Thumbnail.png,exercise-videos/Standing_Banded_Row/Standing_Banded_Row.mp4,exercise-videos/Standing_Banded_Row/Standing_Banded_Row.txt,exercise-videos/Standing_Banded_Row/Standing_Banded_Row_Thumbnail.png,00:00:18,Beginner,2026-01-27 17:59:46,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Standing_Banded_Row/Standing_Banded_Row.mp4?se=2036-01-25T12%3A29%3A45Z&sp=r&sv=2026-02-06&sr=b&sig=d8H8AULd4AhEHRlC9uYS7Iu6hG8YsC0mz8XJTBfmIqA%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Standing_Banded_Row/Standing_Banded_Row_Thumbnail.png?se=2036-01-25T12%3A29%3A45Z&sp=r&sv=2026-02-06&sr=b&sig=42R5dKeugIUp5xR9OLFaENkxywe1k7IeOPgqkDlGw4Q%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Standing_Banded_Row/Standing_Banded_Row.txt?se=2036-01-25T12%3A34%3A31Z&sp=r&sv=2026-02-06&sr=b&sig=EfUROQuXPXohIgp8T8t5B/t%2BzA%2BqTLB0qs2Z05cd0cQ%3D,a8c9eb09-090c-f111-90e2-0ee5bce07997,Standing Banded Row: Strengthen upper back and improve posture—tap to begin.,Promotes general movement and body awareness,Keep a neutral spine and breathe steadily,FALSE
72,Slow Mountain Climbers,Slow_Mountain_Climbers.mp4,Slow_Mountain_Climbers_Thumbnail.png,exercise-videos/Slow_Mountain_Climbers/Slow_Mountain_Climbers.mp4,exercise-videos/Slow_Mountain_Climbers/Slow_Mountain_Climbers.txt,exercise-videos/Slow_Mountain_Climbers/Slow_Mountain_Climbers_Thumbnail.png,00:00:18,Beginner,2026-01-27 17:59:48,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Slow_Mountain_Climbers/Slow_Mountain_Climbers.mp4?se=2036-01-25T12%3A29%3A47Z&sp=r&sv=2026-02-06&sr=b&sig=SKrz6niniLOf4sm7PQ0LqHfgE4Lf%2B8G1K4Chmhntbzc%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Slow_Mountain_Climbers/Slow_Mountain_Climbers_Thumbnail.png?se=2036-01-25T12%3A29%3A47Z&sp=r&sv=2026-02-06&sr=b&sig=X%2BuxprD6LXtaxlmgjFbLEZYlRtYw%2BEpCb%2BvYdbnHMog%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Slow_Mountain_Climbers/Slow_Mountain_Climbers.txt?se=2036-01-25T12%3A34%3A30Z&sp=r&sv=2026-02-06&sr=b&sig=a1DllSmJUSyM%2BK2LclRhb%2B5lCp%2B7c3yTGsRGvx/umKg%3D,a9c9eb09-090c-f111-90e2-0ee5bce07997,Mountain Climbers (Slow): Build core endurance with controlled tempo—tap to begin.,Builds core stability and upper body endurance,Keep hips low and stable with shoulders stacked over wrists and controlled leg movement,FALSE
73,Standing Hamstring Curl,Standing_Hamstring_Curl.mp4,Standing_Hamstring_Curl_Thumbnail.png,exercise-videos/Standing_Hamstring_Curl/Standing_Hamstring_Curl.mp4,exercise-videos/Standing_Hamstring_Curl/Standing_Hamstring_Curl.txt,exercise-videos/Standing_Hamstring_Curl/Standing_Hamstring_Curl_Thumbnail.png,00:00:17,Beginner,2026-01-27 17:59:49,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Standing_Hamstring_Curl/Standing_Hamstring_Curl.mp4?se=2036-01-25T12%3A29%3A49Z&sp=r&sv=2026-02-06&sr=b&sig=z7QKzwVvT1VROXOv9sn22K/k2VW4c5UyjRAG1XXGc8M%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Standing_Hamstring_Curl/Standing_Hamstring_Curl_Thumbnail.png?se=2036-01-25T12%3A29%3A49Z&sp=r&sv=2026-02-06&sr=b&sig=l06CNh0MEXPwBF2R9fAXVHvRKjcioKwryy6ecClPF0E%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Standing_Hamstring_Curl/Standing_Hamstring_Curl.txt?se=2036-01-25T12%3A34%3A03Z&sp=r&sv=2026-02-06&sr=b&sig=zqQ79txrYpO1C2jo/KzFTaSNoL%2BYxRDICOK8fXeMbpA%3D,aac9eb09-090c-f111-90e2-0ee5bce07997,Standing Hamstring Curl: Activate hamstrings in upright position—tap to begin.,Improves hamstring activation and knee joint control,Stand tall hinge slightly at the hips flex knee slowly with control,FALSE
74,Standing chest stretch,Standing_chest_stretch.mp4,Standing_chest_stretch_Thumbnail.png,exercise-videos/Standing_chest_stretch/Standing_chest_stretch.mp4,exercise-videos/Standing_chest_stretch/Standing_chest_stretch.txt,exercise-videos/Standing_chest_stretch/Standing_chest_stretch_Thumbnail.png,00:00:16,Beginner,2026-01-27 18:00:02,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Standing_chest_stretch/Standing_chest_stretch.mp4?se=2036-01-25T12%3A30%3A01Z&sp=r&sv=2026-02-06&sr=b&sig=ZgTl22XXH0AIPJpJCDx%2BE1viOh/VAYejNVR0xtF86Xo%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Standing_chest_stretch/Standing_chest_stretch_Thumbnail.png?se=2036-01-25T12%3A30%3A01Z&sp=r&sv=2026-02-06&sr=b&sig=Q4KzYaTDrANdeTKa564sP3yUcNF1IHQblJrQPyq065M%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Standing_chest_stretch/Standing_chest_stretch.txt?se=2036-01-25T12%3A34%3A02Z&sp=r&sv=2026-02-06&sr=b&sig=CV6ZKi0dtGXXbeUkRPspfShfTppsefdmr0CXBd9Nw7g%3D,abc9eb09-090c-f111-90e2-0ee5bce07997,Standing Chest Stretch: Open chest muscles and improve shoulder alignment—tap to begin.,Improves chest flexibility and shoulder range of motion,Keep spine neutral retract shoulder blades slightly avoid arching the lower back,FALSE
75,Standing Quadriceps Stretch,Standing_Quadriceps_Stretch.mp4,Standing_Quadriceps_Stretch_Thumbnail.png,exercise-videos/Standing_Quadriceps_Stretch/Standing_Quadriceps_Stretch.mp4,exercise-videos/Standing_Quadriceps_Stretch/Standing_Quadriceps_Stretch.txt,exercise-videos/Standing_Quadriceps_Stretch/Standing_Quadriceps_Stretch_Thumbnail.png,00:00:16,Beginner,2026-01-27 18:00:03,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Standing_Quadriceps_Stretch/Standing_Quadriceps_Stretch.mp4?se=2036-01-25T12%3A30%3A02Z&sp=r&sv=2026-02-06&sr=b&sig=eWweqWTWUJBroG4gX3770PTpRUAuf/c7opoW5P8aFJc%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Standing_Quadriceps_Stretch/Standing_Quadriceps_Stretch_Thumbnail.png?se=2036-01-25T12%3A30%3A02Z&sp=r&sv=2026-02-06&sr=b&sig=761uQwkzPpuLRuLKHa8XC/Ikrbd6Ui33mZqJGxwHpx0%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Standing_Quadriceps_Stretch/Standing_Quadriceps_Stretch.txt?se=2036-01-25T12%3A34%3A02Z&sp=r&sv=2026-02-06&sr=b&sig=ln1RkGeexyVJHPCRS%2B8Enu9MSm%2BBlPUtnaiMGXUwAWE%3D,acc9eb09-090c-f111-90e2-0ee5bce07997,Quad Stretch (Standing): Improve front-thigh flexibility—tap to begin.,Enhances quadriceps flexibility and knee mobility,Keep knees aligned tuck pelvis slightly stand tall and breathe into the stretch,FALSE
76,Standing Heel Raises,Standing_Heel_Raises.mp4,Standing_Heel_Raises_Thumbnail.png,exercise-videos/Standing_Heel_Raises/Standing_Heel_Raises.mp4,exercise-videos/Standing_Heel_Raises/Standing_Heel_Raises.txt,exercise-videos/Standing_Heel_Raises/Standing_Heel_Raises_Thumbnail.png,00:00:16,Beginner,2026-01-27 18:00:04,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Standing_Heel_Raises/Standing_Heel_Raises.mp4?se=2036-01-25T12%3A30%3A03Z&sp=r&sv=2026-02-06&sr=b&sig=6s6lw%2B2U1yIwn2eUlY/H7K4FNnkOZOhtqTybTc09acQ%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Standing_Heel_Raises/Standing_Heel_Raises_Thumbnail.png?se=2036-01-25T12%3A30%3A03Z&sp=r&sv=2026-02-06&sr=b&sig=gI6fPbblhZnZrXOpZXQaYRPMMnEKmYXSeYt6yhgiUpA%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Standing_Heel_Raises/Standing_Heel_Raises.txt?se=2036-01-25T12%3A34%3A01Z&sp=r&sv=2026-02-06&sr=b&sig=hb2Xkt2qs36EECDjGn1lfTenJPYIfA0v1f%2BSnSU58tk%3D,adc9eb09-090c-f111-90e2-0ee5bce07997,Standing Heel Raises: Strengthen calf muscles and ankle support—tap to begin.,Strengthens calf muscles and enhances ankle stability,Rise slowly through midfoot keeping spine long and knees soft,FALSE
77,Standing Calf Stretch,Standing_Calf_Stretch.mp4,Standing_Calf_Stretch_Thumbnail.png,exercise-videos/Standing_Calf_Stretch/Standing_Calf_Stretch.mp4,exercise-videos/Standing_Calf_Stretch/Standing_Calf_Stretch.txt,exercise-videos/Standing_Calf_Stretch/Standing_Calf_Stretch_Thumbnail.png,00:00:17,Beginner,2026-01-27 18:00:06,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Standing_Calf_Stretch/Standing_Calf_Stretch.mp4?se=2036-01-25T12%3A30%3A06Z&sp=r&sv=2026-02-06&sr=b&sig=hUjRriXMwll5Fg8HGQNZVBZxgtSnmbitCFZ1KSwhovM%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Standing_Calf_Stretch/Standing_Calf_Stretch_Thumbnail.png?se=2036-01-25T12%3A30%3A06Z&sp=r&sv=2026-02-06&sr=b&sig=MF01Ttatfzb84/qkx5I29MPgW4gyuXt4MA%2BR/sTTFW8%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Standing_Calf_Stretch/Standing_Calf_Stretch.txt?se=2036-01-25T12%3A34%3A00Z&sp=r&sv=2026-02-06&sr=b&sig=FHa6WAotVNy0MsJB6rbbRTW2t9meQnyJiZhzYgwZn3Y%3D,aec9eb09-090c-f111-90e2-0ee5bce07997,Standing Calf Stretch: Improve calf flexibility and ankle mobility—tap to begin.,Improves calf flexibility and ankle range of motion,Keep back heel down and hips squared maintain upright posture,FALSE
78,Superman,Superman.mp4,Superman_Thumbnail.png,exercise-videos/Superman/Superman.mp4,exercise-videos/Superman/Superman.txt,exercise-videos/Superman/Superman_Thumbnail.png,00:00:18,Beginner,2026-01-27 18:00:23,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Superman/Superman.mp4?se=2036-01-25T12%3A30%3A22Z&sp=r&sv=2026-02-06&sr=b&sig=HDaqL79JlO3Qz8PYIx%2BmgEHOLAesP238%2BUfGY%2B%2BjcIc%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Superman/Superman_Thumbnail.png?se=2036-01-25T12%3A30%3A22Z&sp=r&sv=2026-02-06&sr=b&sig=4mEqe%2B5KNwS2w5JOBuzESUPGOP0hLXeEIIDoj9GNN7A%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Superman/Superman.txt?se=2036-01-25T12%3A33%3A59Z&sp=r&sv=2026-02-06&sr=b&sig=5j%2BVjk3aXV/vBav/msIbn5fIotdFQ5nT3Cj2H6xABfk%3D,afc9eb09-090c-f111-90e2-0ee5bce07997,Superman Hold: Strengthen lower-back extensors—tap to begin.,Builds posterior chain strength and back endurance,Lift using glutes and scapular retraction keep neck neutral,FALSE
79,Supine Heel Slides,Supine_Heel_Slides.mp4,Supine_Heel_Slides_Thumbnail.png,exercise-videos/Supine_Heel_Slides/Supine_Heel_Slides.mp4,exercise-videos/Supine_Heel_Slides/Supine_Heel_Slides.txt,exercise-videos/Supine_Heel_Slides/Supine_Heel_Slides_Thumbnail.png,00:00:15,Beginner,2026-01-27 18:00:26,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Supine_Heel_Slides/Supine_Heel_Slides.mp4?se=2036-01-25T12%3A30%3A25Z&sp=r&sv=2026-02-06&sr=b&sig=xh0i4/kz97bSOxC%2B/R0sjHkgZZphgPaG01ehEfcxzUI%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Supine_Heel_Slides/Supine_Heel_Slides_Thumbnail.png?se=2036-01-25T12%3A30%3A25Z&sp=r&sv=2026-02-06&sr=b&sig=f%2BmU8oDJrE0eVvQi2KsUxUig2inTDbRke0hnx6H/sEo%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Supine_Heel_Slides/Supine_Heel_Slides.txt?se=2036-01-25T12%3A33%3A59Z&sp=r&sv=2026-02-06&sr=b&sig=DjILWXNW4h84YlONHx8FGIuzjkNx8M81c/f0dCpkFcI%3D,b0c9eb09-090c-f111-90e2-0ee5bce07997,Supine Heel Slides: Improve knee mobility and quadriceps activation—tap to begin.,Improves knee mobility and hip control during movement,Slide heel slowly while keeping lower back on floor and core engaged,FALSE
80,Standing Lateral Line Stretch,Standing_Lateral_Line_Stretch.mp4,Standing_Lateral_Line_Stretch_Thumbnail.png,exercise-videos/Standing_Lateral_Line_Stretch/Standing_Lateral_Line_Stretch.mp4,exercise-videos/Standing_Lateral_Line_Stretch/Standing_Lateral_Line_Stretch.txt,exercise-videos/Standing_Lateral_Line_Stretch/Standing_Lateral_Line_Stretch_Thumbnail.png,00:00:15,Beginner,2026-01-27 18:00:18,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Standing_Lateral_Line_Stretch/Standing_Lateral_Line_Stretch.mp4?se=2036-01-25T12%3A30%3A17Z&sp=r&sv=2026-02-06&sr=b&sig=qkc7MXCTJ/nOWN7anzn1yXHeQ%2BkdMDf/eGTbY3aNbKk%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Standing_Lateral_Line_Stretch/Standing_Lateral_Line_Stretch_Thumbnail.png?se=2036-01-25T12%3A30%3A17Z&sp=r&sv=2026-02-06&sr=b&sig=xxkWQaOhkOnUZQuZ8nC0ukFY%2BQ4HjX/GlMlk/K6RX9I%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Standing_Lateral_Line_Stretch/Standing_Lateral_Line_Stretch.txt?se=2036-01-25T12%3A34%3A00Z&sp=r&sv=2026-02-06&sr=b&sig=dNLPnsxMFWlNvK2NSCwswK7Q/OS1vdciFB%2BiF3wwv6I%3D,b1c9eb09-090c-f111-90e2-0ee5bce07997,Standing Lateral Line Stretch: Stretch outer hip and torso line—tap to begin.,Enhances lateral trunk flexibility and side body mobility,Reach sideways from the ribs keeping hips stacked and core braced,FALSE
81,Supine Heel Touch,Supine_Heel_Touch.mp4,Supine_Heel_Touch_Thumbnail.png,exercise-videos/Supine_Heel_Touch/Supine_Heel_Touch.mp4,exercise-videos/Supine_Heel_Touch/Supine_Heel_Touch.txt,exercise-videos/Supine_Heel_Touch/Supine_Heel_Touch_Thumbnail.png,00:00:16,Beginner,2026-01-27 18:00:29,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Supine_Heel_Touch/Supine_Heel_Touch.mp4?se=2036-01-25T12%3A30%3A29Z&sp=r&sv=2026-02-06&sr=b&sig=Tsor1Mfa8ZMuXj3hB/3HyW6K%2B4u0n0PNApUiy0/HG3w%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Supine_Heel_Touch/Supine_Heel_Touch_Thumbnail.png?se=2036-01-25T12%3A30%3A29Z&sp=r&sv=2026-02-06&sr=b&sig=rA3p3CI0Gj9fMzJmRh1raiJIH9lYZHsoeYz%2BDMUzZ24%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Supine_Heel_Touch/Supine_Heel_Touch.txt?se=2036-01-25T12%3A33%3A58Z&sp=r&sv=2026-02-06&sr=b&sig=TSlbfuNTLVLbSoX9b%2BIrKdJMVRk9OLvE9130hi8hXus%3D,b2c9eb09-090c-f111-90e2-0ee5bce07997,Supine Heel Taps: Engage lower core with controlled heel taps—tap to begin.,Enhances core stability and pelvic control,Keep low back gently pressed to the mat during taps,FALSE
82,Standing Weight Shift Supported,Standing_Weight_Shift_Supported.mp4,Standing_Weight_Shift_Supported_Thumbnail.png,exercise-videos/Standing_Weight_Shift_Supported/Standing_Weight_Shift_Supported.mp4,exercise-videos/Standing_Weight_Shift_Supported/Standing_Weight_Shift_Supported.txt,exercise-videos/Standing_Weight_Shift_Supported/Standing_Weight_Shift_Supported_Thumbnail.png,00:00:16,Beginner,2026-01-27 18:00:33,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Standing_Weight_Shift_Supported/Standing_Weight_Shift_Supported.mp4?se=2036-01-25T12%3A30%3A32Z&sp=r&sv=2026-02-06&sr=b&sig=WHhuhYYC3T11GN0pi%2BupZqgrXGk3X5ZxPfHsCH/oW38%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Standing_Weight_Shift_Supported/Standing_Weight_Shift_Supported_Thumbnail.png?se=2036-01-25T12%3A30%3A32Z&sp=r&sv=2026-02-06&sr=b&sig=0z48MPGifz88Lqo1VUb1tY9Y4BNnneaWtSwGZ4Rf31c%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Standing_Weight_Shift_Supported/Standing_Weight_Shift_Supported.txt?se=2036-01-25T12%3A33%3A58Z&sp=r&sv=2026-02-06&sr=b&sig=DDN13FhoisX4M3lCjXlRvDSsGfIbONL80DTYv6TtWHk%3D,b3c9eb09-090c-f111-90e2-0ee5bce07997,Standing Weight Shift (Supported): Improve balance and weight transfer control—tap to begin.,Improves balance and weight distribution during standing movements,Keep hips level and knees soft as you shift weight,FALSE
83,Sumo Squat,Sumo_Squat.mp4,Sumo_Squat_Thumbnail.png,exercise-videos/Sumo_Squat/Sumo_Squat.mp4,exercise-videos/Sumo_Squat/Sumo_Squat.txt,exercise-videos/Sumo_Squat/Sumo_Squat_Thumbnail.png,00:00:17,Beginner,2026-01-27 18:00:35,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Sumo_Squat/Sumo_Squat.mp4?se=2036-01-25T12%3A30%3A35Z&sp=r&sv=2026-02-06&sr=b&sig=Zst%2Bz1u1YQwj2dyN7q5vHkuH9SG5urEN/KRo6mS6yxY%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Sumo_Squat/Sumo_Squat_Thumbnail.png?se=2036-01-25T12%3A30%3A35Z&sp=r&sv=2026-02-06&sr=b&sig=z6hSJWkVuihq01y1o3xvYaosOdQ4OmCIjqbvHZgfURM%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Sumo_Squat/Sumo_Squat.txt?se=2036-01-25T12%3A32%3A57Z&sp=r&sv=2026-02-06&sr=b&sig=LjNArZo8VQiXfFIr0wyUqg2Lx9G9frGaIS5tCXqa1U0%3D,b4c9eb09-090c-f111-90e2-0ee5bce07997,Sumo Squat: Strengthen inner thighs and glutes—tap to begin.,Strengthens hips and glutes while improving lower body mobility,Drive knees outward to track over toes and keep chest tall,FALSE
84,Tandem Stance,Tandem_Stance.mp4,Tandem_Stance_Thumbnail.png,exercise-videos/Tandem_Stance/Tandem_Stance.mp4,exercise-videos/Tandem_Stance/Tandem_Stance.txt,exercise-videos/Tandem_Stance/Tandem_Stance_Thumbnail.png,00:00:15,Beginner,2026-01-27 18:00:47,Admin,,,1,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Tandem_Stance/Tandem_Stance.mp4?se=2036-01-25T12%3A30%3A46Z&sp=r&sv=2026-02-06&sr=b&sig=ysk5PRcjOORtaGXPhPqy1H2qTRuGRVE5fWUgThX5W5w%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Tandem_Stance/Tandem_Stance_Thumbnail.png?se=2036-01-25T12%3A30%3A46Z&sp=r&sv=2026-02-06&sr=b&sig=b%2B3eJ6iiAzyCHUKZRPr4Q2Eod%2Bjsm2nZMCPvUewumvY%3D,https://nouriqaicontent.blob.core.windows.net/exercise-videos/Tandem_Stance/Tandem_Stance.txt?se=2036-01-25T12%3A32%3A56Z&sp=r&sv=2026-02-06&sr=b&sig=UjERloWk3DcDzAiURXDT3OwHo4BfZYy/RdBg1D8Lgj0%3D,b5c9eb09-090c-f111-90e2-0ee5bce07997,Tandem Stance: Challenge balance with a narrow base—tap to begin.,Enhances static balance and proprioceptive awareness,Keep hips square and core braced while breathing evenly,FALSE
